"name","lon","lat","category"
"HDB Block 136, MARSILING RD",103.777659,1.438646,"HDB Flats"
"HDB Block 136, PASIR RIS ST 11",103.9576874,1.3646688,"HDB Flats"
"HDB Block 136, PETIR RD",103.768753,1.37462,"HDB Flats"
"HDB Block 136, POTONG PASIR AVE 3",103.8666004,1.3340619,"HDB Flats"
"HDB Block 136, RIVERVALE ST",103.9029734,1.3890374,"HDB Flats"
"HDB Block 136, SERANGOON NTH AVE 2",103.87482,1.368069,"HDB Flats"
"HDB Block 136, SIMEI ST 1",103.9564055,1.3479462,"HDB Flats"
"HDB Block 136, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 136, TECK WHYE LANE",103.7516909,1.379939,"HDB Flats"
"HDB Block 136, YISHUN RING RD",103.831238,1.432048,"HDB Flats"
"HDB Block 136A, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 137, BEDOK NTH AVE 3",103.9359025,1.3288968,"HDB Flats"
"HDB Block 137, BEDOK RESERVOIR RD",103.9131124,1.3338897,"HDB Flats"
"HDB Block 137, BISHAN ST 12",103.851784,1.3444799,"HDB Flats"
"HDB Block 137, BT BATOK WEST AVE 6",103.744956,1.350608,"HDB Flats"
"HDB Block 137, EDGEDALE PLAINS",103.91228,1.395621,"HDB Flats"
"HDB Block 137, JLN BT MERAH",103.826763,1.278286,"HDB Flats"
"HDB Block 137, LOR AH SOO",103.886687,1.34908,"HDB Flats"
"HDB Block 137, MARSILING RD",103.777094,1.438424,"HDB Flats"
"HDB Block 137, PASIR RIS ST 11",103.957358,1.3650389,"HDB Flats"
"HDB Block 137, PETIR RD",103.769255,1.375127,"HDB Flats"
"HDB Block 137, POTONG PASIR AVE 3",103.865877,1.333803,"HDB Flats"
"HDB Block 137, RIVERVALE ST",103.9046124,1.3890997,"HDB Flats"
"HDB Block 137, SERANGOON NTH AVE 2",103.875199,1.367844,"HDB Flats"
"HDB Block 137, SIMEI ST 1",103.956241,1.347581,"HDB Flats"
"HDB Block 137, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 137, TECK WHYE LANE",103.7522857,1.3799844,"HDB Flats"
"HDB Block 137, YISHUN RING RD",103.8303013,1.4311708,"HDB Flats"
"HDB Block 137A, PASIR RIS ST 11",103.957358,1.3650389,"HDB Flats"
"HDB Block 137A, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 137B, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 137C, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 137D, TAMPINES ST 11",103.9457629,1.3467994,"HDB Flats"
"HDB Block 138, BEDOK RESERVOIR RD",103.9131609,1.3343194,"HDB Flats"
"HDB Block 138, BEDOK NTH ST 2",103.9361441,1.3292662,"HDB Flats"
"HDB Block 138, BISHAN ST 12",103.8513034,1.3451089,"HDB Flats"
"HDB Block 138, BT BATOK WEST AVE 6",103.744567,1.350508,"HDB Flats"
"HDB Block 138, EDGEDALE PLAINS",103.91228,1.395621,"HDB Flats"
"HDB Block 138, JLN BT MERAH",103.826228,1.27844,"HDB Flats"
"HDB Block 138, LOR AH SOO",103.8843035,1.3515762,"HDB Flats"
"HDB Block 138, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 138, MARSILING RD",103.777232,1.438073,"HDB Flats"
"HDB Block 138, PASIR RIS ST 11",103.9597347,1.3633115,"HDB Flats"
"HDB Block 138, PETIR RD",103.769994,1.3748419,"HDB Flats"
"HDB Block 138, POTONG PASIR AVE 3",103.865419,1.33357,"HDB Flats"
"HDB Block 138, RIVERVALE ST",103.9029734,1.3890374,"HDB Flats"
"HDB Block 138, SERANGOON NTH AVE 2",103.8686743,1.3532501,"HDB Flats"
"HDB Block 138, SIMEI ST 1",103.956888,1.3472329,"HDB Flats"
"HDB Block 138, TAMPINES ST 11",103.9456244,1.3454615,"HDB Flats"
"HDB Block 138, TECK WHYE LANE",103.7524291,1.3803934,"HDB Flats"
"HDB Block 138, YISHUN RING RD",103.830393,1.431681,"HDB Flats"
"HDB Block 138, YUAN CHING RD",103.723436,1.327773,"HDB Flats"
"HDB Block 138A, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 138A, YUAN CHING RD",103.7245901,1.3280482,"HDB Flats"
"HDB Block 138B, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 138B, YUAN CHING RD",103.723436,1.327773,"HDB Flats"
"HDB Block 138C, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 138C, YUAN CHING RD",103.723436,1.327773,"HDB Flats"
"HDB Block 138D, YUAN CHING RD",103.723436,1.327773,"HDB Flats"
"HDB Block 139, BEDOK RESERVOIR RD",103.9136449,1.3345458,"HDB Flats"
"HDB Block 139, BEDOK NTH AVE 3",103.9357738,1.3294733,"HDB Flats"
"HDB Block 139, BISHAN ST 12",103.852778,1.345334,"HDB Flats"
"HDB Block 139, BT BATOK WEST AVE 6",103.7442191,1.3512666,"HDB Flats"
"HDB Block 139, JLN BT MERAH",103.8265119,1.278962,"HDB Flats"
"HDB Block 139, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 139, LOR AH SOO",103.884255,1.3522332,"HDB Flats"
"HDB Block 139, MARSILING RD",103.777248,1.437717,"HDB Flats"
"HDB Block 139, PASIR RIS ST 11",103.959355,1.363475,"HDB Flats"
"HDB Block 139, PETIR RD",103.7692564,1.3755097,"HDB Flats"
"HDB Block 139, POTONG PASIR AVE 3",103.8661623,1.3332792,"HDB Flats"
"HDB Block 139, RIVERVALE ST",103.903308,1.389888,"HDB Flats"
"HDB Block 139, SERANGOON NTH AVE 2",103.8754811,1.368783,"HDB Flats"
"HDB Block 139, SIMEI ST 1",103.9564053,1.3467333,"HDB Flats"
"HDB Block 139, TAMPINES ST 11",103.9445036,1.3468471,"HDB Flats"
"HDB Block 139, TECK WHYE LANE",103.75254,1.380225,"HDB Flats"
"HDB Block 139, YISHUN RING RD",103.8404924,1.4313023,"HDB Flats"
"HDB Block 139, YUAN CHING RD",103.7237718,1.3280315,"HDB Flats"
"HDB Block 139A, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 139B, LOR 1A TOA PAYOH",103.8446832,1.3366381,"HDB Flats"
"HDB Block 14, BEACH RD",103.8635289,1.3036627,"HDB Flats"
"HDB Block 14, BEDOK STH AVE 2",103.9361049,1.3213505,"HDB Flats"
"HDB Block 14, DOVER CL EAST",103.785254,1.304594,"HDB Flats"
"HDB Block 14, EUNOS CRES",103.9033423,1.3232174,"HDB Flats"
"HDB Block 14, FARRER PK RD",103.8513126,1.3112675,"HDB Flats"
"HDB Block 14, GHIM MOH RD",103.787215,1.311269,"HDB Flats"
"HDB Block 14, HAIG RD",103.8959431,1.3137651,"HDB Flats"
"HDB Block 14, JLN BT MERAH",103.8077003,1.2879417,"HDB Flats"
"HDB Block 14, JOO SENG RD",103.8802043,1.3346768,"HDB Flats"
"HDB Block 14, KG ARANG RD",103.8842269,1.3001581,"HDB Flats"
"HDB Block 14, LOR 7 TOA PAYOH",103.857148,1.334919,"HDB Flats"
"HDB Block 14, MARINE TER",103.9156199,1.3041085,"HDB Flats"
"HDB Block 14, MERPATI RD",103.8830452,1.3278224,"HDB Flats"
"HDB Block 14, ST. GEORGE'S RD",103.861971,1.323861,"HDB Flats"
"HDB Block 14, TAMAN HO SWEE",103.830859,1.28813,"HDB Flats"
"HDB Block 14, TECK WHYE LANE",103.7555174,1.3785221,"HDB Flats"
"HDB Block 14, TELOK BLANGAH CRES",103.820205,1.277545,"HDB Flats"
"HDB Block 14, TOH YI DR",103.772626,1.339053,"HDB Flats"
"HDB Block 14, UPP BOON KENG RD",103.8706909,1.3152368,"HDB Flats"
"HDB Block 14A, FARRER PK RD",103.8516568,1.3121066,"HDB Flats"
"HDB Block 14A, GHIM MOH RD",103.788785,1.309925,"HDB Flats"
"HDB Block 14A, KG ARANG RD",103.8842269,1.3001581,"HDB Flats"
"HDB Block 14A, LOR 7 TOA PAYOH",103.857088,1.3349217,"HDB Flats"
"HDB Block 14A, TELOK BLANGAH CRES",103.8214807,1.2780786,"HDB Flats"
"HDB Block 14A, UPP BOON KENG RD",103.8706909,1.3152368,"HDB Flats"
"HDB Block 14B, LOR 7 TOA PAYOH",103.858847,1.335966,"HDB Flats"
"HDB Block 140, BEDOK RESERVOIR RD",103.913689,1.3350746,"HDB Flats"
"HDB Block 140, BEDOK NTH ST 2",103.9348944,1.3298231,"HDB Flats"
"HDB Block 140, BISHAN ST 12",103.852862,1.344884,"HDB Flats"
"HDB Block 140, BT BATOK ST 11",103.7437373,1.3506566,"HDB Flats"
"HDB Block 140, CORPORATION DR",103.723396,1.3268617,"HDB Flats"
"HDB Block 140, JLN BT MERAH",103.8294611,1.2782138,"HDB Flats"
"HDB Block 140, LOR AH SOO",103.883728,1.352583,"HDB Flats"
"HDB Block 140, MARSILING RD",103.776703,1.437669,"HDB Flats"
"HDB Block 140, PASIR RIS ST 11",103.9591086,1.3640027,"HDB Flats"
"HDB Block 140, PETIR RD",103.7686881,1.3751214,"HDB Flats"
"HDB Block 140, POTONG PASIR AVE 3",103.866748,1.333785,"HDB Flats"
"HDB Block 140, RIVERVALE ST",103.9029734,1.3890374,"HDB Flats"
"HDB Block 140, SERANGOON NTH AVE 2",103.8686743,1.3532501,"HDB Flats"
"HDB Block 140, TAMPINES ST 12",103.9437748,1.3476724,"HDB Flats"
"HDB Block 140, TECK WHYE LANE",103.7530346,1.3800004,"HDB Flats"
"HDB Block 140, YISHUN RING RD",103.8303013,1.4311708,"HDB Flats"
"HDB Block 140A, CORPORATION DR",103.7230479,1.3272591,"HDB Flats"
"HDB Block 140B, CORPORATION DR",103.723396,1.3268617,"HDB Flats"
"HDB Block 140C, CORPORATION DR",103.7239516,1.3271832,"HDB Flats"
"HDB Block 140D, CORPORATION DR",103.723396,1.3268617,"HDB Flats"
"HDB Block 141, BEDOK RESERVOIR RD",103.913354,1.335317,"HDB Flats"
"HDB Block 141, BISHAN ST 12",103.8533738,1.3451189,"HDB Flats"
"HDB Block 141, BT BATOK ST 11",103.743307,1.350289,"HDB Flats"
"HDB Block 141, CORPORATION DR",103.723396,1.3268617,"HDB Flats"
"HDB Block 141, JLN BT MERAH",103.8284384,1.2772805,"HDB Flats"
"HDB Block 141, LOR 2 TOA PAYOH",103.8457712,1.3358839,"HDB Flats"
"HDB Block 141, LOR AH SOO",103.8838824,1.3530886,"HDB Flats"
"HDB Block 141, MARSILING RD",103.776948,1.437353,"HDB Flats"
"HDB Block 141, PASIR RIS ST 11",103.9586963,1.3641399,"HDB Flats"
"HDB Block 141, PETIR RD",103.7681428,1.3758779,"HDB Flats"
"HDB Block 141, POTONG PASIR AVE 3",103.867366,1.334039,"HDB Flats"
"HDB Block 141, RIVERVALE ST",103.9029734,1.3890374,"HDB Flats"
"HDB Block 141, SERANGOON NTH AVE 2",103.874966,1.367372,"HDB Flats"
"HDB Block 141, SIMEI ST 2",103.9549392,1.3456943,"HDB Flats"
"HDB Block 141, TAMPINES ST 12",103.9447138,1.3483369,"HDB Flats"
"HDB Block 141, TECK WHYE LANE",103.7526085,1.3803795,"HDB Flats"
"HDB Block 141, YISHUN RING RD",103.8298125,1.4309512,"HDB Flats"
"HDB Block 141A, LOR 2 TOA PAYOH",103.845876,1.334101,"HDB Flats"
"HDB Block 141A, SERANGOON NTH AVE 1",103.8727501,1.3682021,"HDB Flats"
"HDB Block 142, BEDOK RESERVOIR RD",103.9131529,1.3356417,"HDB Flats"
"HDB Block 142, BISHAN ST 12",103.853555,1.3454839,"HDB Flats"
"HDB Block 142, BT BATOK ST 11",103.742937,1.349844,"HDB Flats"
"HDB Block 142, JLN BT MERAH",103.8280984,1.2770656,"HDB Flats"
"HDB Block 142, LOR AH SOO",103.8827774,1.3529813,"HDB Flats"
"HDB Block 142, LOR 2 TOA PAYOH",103.8454883,1.3357723,"HDB Flats"
"HDB Block 142, MARSILING RD",103.776959,1.436994,"HDB Flats"
"HDB Block 142, PASIR RIS ST 11",103.9586963,1.3641399,"HDB Flats"
"HDB Block 142, PETIR RD",103.7676869,1.376571,"HDB Flats"
"HDB Block 142, POTONG PASIR AVE 3",103.8661623,1.3332792,"HDB Flats"
"HDB Block 142, RIVERVALE CRES",103.9078968,1.3908912,"HDB Flats"
"HDB Block 142, SERANGOON NTH AVE 1",103.873946,1.367403,"HDB Flats"
"HDB Block 142, SIMEI ST 2",103.955133,1.345435,"HDB Flats"
"HDB Block 142, TAMPINES ST 12",103.9452782,1.3486675,"HDB Flats"
"HDB Block 142, TECK WHYE LANE",103.7520428,1.3808043,"HDB Flats"
"HDB Block 142, YISHUN RING RD",103.830436,1.430861,"HDB Flats"
"HDB Block 142A, LOR 2 TOA PAYOH",103.8454883,1.3357723,"HDB Flats"
"HDB Block 142A, PASIR RIS ST 11",103.960155,1.363026,"HDB Flats"
"HDB Block 142A, RIVERVALE DR",103.9018617,1.3855816,"HDB Flats"
"HDB Block 142B, PASIR RIS ST 11",103.9586963,1.3641399,"HDB Flats"
"HDB Block 143, BEDOK RESERVOIR RD",103.912741,1.335035,"HDB Flats"
"HDB Block 143, BISHAN ST 12",103.8528076,1.345653,"HDB Flats"
"HDB Block 143, BT BATOK ST 11",103.7439326,1.3502602,"HDB Flats"
"HDB Block 143, JLN BT MERAH",103.8299068,1.2778077,"HDB Flats"
"HDB Block 143, LOR 2 TOA PAYOH",103.8437725,1.3356579,"HDB Flats"
"HDB Block 143, LOR AH SOO",103.8861709,1.3512983,"HDB Flats"
"HDB Block 143, MARSILING RD",103.7767724,1.4367311,"HDB Flats"
"HDB Block 143, MEI LING ST",103.8045269,1.293484,"HDB Flats"
"HDB Block 143, PASIR RIS ST 11",103.9601573,1.3625038,"HDB Flats"
"HDB Block 143, PETIR RD",103.7675192,1.376266,"HDB Flats"
"HDB Block 143, POTONG PASIR AVE 2",103.8654545,1.3326209,"HDB Flats"
"HDB Block 143, RIVERVALE DR",103.905739,1.390138,"HDB Flats"
"HDB Block 143, SERANGOON NTH AVE 1",103.872894,1.36739,"HDB Flats"
"HDB Block 143, TAMPINES ST 12",103.9454321,1.3496402,"HDB Flats"
"HDB Block 143, TECK WHYE LANE",103.753062,1.380557,"HDB Flats"
"HDB Block 143, YISHUN RING RD",103.8309249,1.431033,"HDB Flats"
"HDB Block 143A, RIVERVALE DR",103.9018617,1.3855816,"HDB Flats"
"HDB Block 144, BEDOK RESERVOIR RD",103.9125235,1.3349482,"HDB Flats"
"HDB Block 144, BISHAN ST 12",103.8533738,1.3459243,"HDB Flats"
"HDB Block 144, BT BATOK WEST AVE 6",103.744214,1.349969,"HDB Flats"
"HDB Block 144, JLN BT MERAH",103.8299047,1.2773343,"HDB Flats"
"HDB Block 144, LOR 2 TOA PAYOH",103.8441957,1.3353006,"HDB Flats"
"HDB Block 144, LOR AH SOO",103.8829364,1.3517501,"HDB Flats"
"HDB Block 144, PASIR RIS ST 11",103.960403,1.362467,"HDB Flats"
"HDB Block 144, PETIR RD",103.7678581,1.3756801,"HDB Flats"
"HDB Block 144, POTONG PASIR AVE 2",103.8654478,1.3326132,"HDB Flats"
"HDB Block 144, RIVERVALE DR",103.9018617,1.3855816,"HDB Flats"
"HDB Block 144, SERANGOON NTH AVE 1",103.8730536,1.3678308,"HDB Flats"
"HDB Block 144, SIMEI ST 2",103.9558679,1.3455199,"HDB Flats"
"HDB Block 144, TAMPINES ST 12",103.94372,1.348476,"HDB Flats"
"HDB Block 144, TECK WHYE LANE",103.752544,1.3808339,"HDB Flats"
"HDB Block 144, WOODLANDS ST 13",103.7724794,1.4360109,"HDB Flats"
"HDB Block 144, YISHUN ST 11",103.831135,1.433914,"HDB Flats"
"HDB Block 145, BEDOK RESERVOIR RD",103.911999,1.334296,"HDB Flats"
"HDB Block 145, BISHAN ST 11",103.854356,1.3448739,"HDB Flats"
"HDB Block 145, BT BATOK ST 11",103.743615,1.349959,"HDB Flats"
"HDB Block 145, JLN BT MERAH",103.8305058,1.2771938,"HDB Flats"
"HDB Block 145, LOR 2 TOA PAYOH",103.845095,1.33317,"HDB Flats"
"HDB Block 145, LOR AH SOO",103.88343,1.351603,"HDB Flats"
"HDB Block 145, MEI LING ST",103.8043346,1.2948598,"HDB Flats"
"HDB Block 145, PASIR RIS ST 11",103.9608182,1.3632046,"HDB Flats"
"HDB Block 145, PETIR RD",103.7669198,1.3760401,"HDB Flats"
"HDB Block 145, POTONG PASIR AVE 2",103.8659981,1.332421,"HDB Flats"
"HDB Block 145, RIVERVALE DR",103.9018617,1.3855816,"HDB Flats"
"HDB Block 145, SERANGOON NTH AVE 1",103.8727501,1.3682021,"HDB Flats"
"HDB Block 145, SIMEI ST 2",103.9558937,1.344584,"HDB Flats"
"HDB Block 145, TAMPINES ST 12",103.9442568,1.3487456,"HDB Flats"
"HDB Block 145, TECK WHYE AVE",103.7524617,1.3812863,"HDB Flats"
"HDB Block 145, WOODLANDS ST 13",103.773162,1.436102,"HDB Flats"
"HDB Block 145, YISHUN ST 11",103.831742,1.430934,"HDB Flats"
"HDB Block 145A, BEDOK RESERVOIR RD",103.911999,1.334296,"HDB Flats"
"HDB Block 146, BEDOK RESERVOIR RD",103.911889,1.3346039,"HDB Flats"
"HDB Block 146, BISHAN ST 11",103.854356,1.3448739,"HDB Flats"
"HDB Block 146, BT BATOK WEST AVE 6",103.7443647,1.3496181,"HDB Flats"
"HDB Block 146, GANGSA RD",103.7660668,1.37565,"HDB Flats"
"HDB Block 146, JLN BT MERAH",103.8308269,1.2779006,"HDB Flats"
"HDB Block 146, LOR 2 TOA PAYOH",103.8466001,1.3345569,"HDB Flats"
"HDB Block 146, MEI LING ST",103.804405,1.293924,"HDB Flats"
"HDB Block 146, PASIR RIS ST 11",103.960155,1.363026,"HDB Flats"
"HDB Block 146, POTONG PASIR AVE 1",103.867199,1.332062,"HDB Flats"
"HDB Block 146, RIVERVALE DR",103.9029734,1.3890374,"HDB Flats"
"HDB Block 146, SERANGOON NTH AVE 1",103.8727501,1.3682021,"HDB Flats"
"HDB Block 146, SIMEI ST 2",103.9558937,1.344584,"HDB Flats"
"HDB Block 146, TAMPINES AVE 5",103.942383,1.348188,"HDB Flats"
"HDB Block 146, TECK WHYE AVE",103.7525062,1.3814037,"HDB Flats"
"HDB Block 146, WOODLANDS ST 13",103.7739579,1.436103,"HDB Flats"
"HDB Block 146, YISHUN ST 11",103.8323209,1.4311339,"HDB Flats"
"HDB Block 146A, LOR 2 TOA PAYOH",103.8466001,1.3345569,"HDB Flats"
"HDB Block 146A, PASIR RIS ST 11",103.960155,1.363026,"HDB Flats"
"HDB Block 146A, RIVERVALE CRES",103.9075525,1.3904591,"HDB Flats"
"HDB Block 146A, TECK WHYE AVE",103.7525062,1.3814037,"HDB Flats"
"HDB Block 147, BEDOK RESERVOIR RD",103.911809,1.335353,"HDB Flats"
"HDB Block 147, BISHAN ST 11",103.85511,1.343902,"HDB Flats"
"HDB Block 147, BT BATOK WEST AVE 6",103.7435689,1.349475,"HDB Flats"
"HDB Block 147, GANGSA RD",103.7655733,1.3761567,"HDB Flats"
"HDB Block 147, LOR 2 TOA PAYOH",103.845876,1.334101,"HDB Flats"
"HDB Block 147, MEI LING ST",103.8048922,1.2943291,"HDB Flats"
"HDB Block 147, PASIR RIS ST 13",103.9621954,1.3628235,"HDB Flats"
"HDB Block 147, POTONG PASIR AVE 1",103.8680482,1.3319046,"HDB Flats"
"HDB Block 147, RIVERVALE CRES",103.9078968,1.3908912,"HDB Flats"
"HDB Block 147, SERANGOON NTH AVE 1",103.8723993,1.3684829,"HDB Flats"
"HDB Block 147, SILAT AVE",103.8310653,1.2772254,"HDB Flats"
"HDB Block 147, SIMEI ST 2",103.9559362,1.3455295,"HDB Flats"
"HDB Block 147, TAMPINES AVE 5",103.9420873,1.3491509,"HDB Flats"
"HDB Block 147, WOODLANDS ST 13",103.774738,1.436022,"HDB Flats"
"HDB Block 147, YISHUN ST 11",103.831777,1.431326,"HDB Flats"
"HDB Block 147A, LOR 2 TOA PAYOH",103.845876,1.334101,"HDB Flats"
"HDB Block 147B, LOR 2 TOA PAYOH",103.845876,1.334101,"HDB Flats"
"HDB Block 148, BEDOK RESERVOIR RD",103.911809,1.335353,"HDB Flats"
"HDB Block 148, BISHAN ST 11",103.854356,1.3448739,"HDB Flats"
"HDB Block 148, BT BATOK WEST AVE 6",103.743855,1.349302,"HDB Flats"
"HDB Block 148, GANGSA RD",103.7661486,1.3759825,"HDB Flats"
"HDB Block 148, LOR 1 TOA PAYOH",103.8435329,1.334671,"HDB Flats"
"HDB Block 148, MEI LING ST",103.804444,1.2944139,"HDB Flats"
"HDB Block 148, PASIR RIS ST 13",103.962068,1.362189,"HDB Flats"
"HDB Block 148, POTONG PASIR AVE 1",103.867766,1.332627,"HDB Flats"
"HDB Block 148, RIVERVALE CRES",103.9052468,1.3911315,"HDB Flats"
"HDB Block 148, SERANGOON NTH AVE 1",103.873619,1.368627,"HDB Flats"
"HDB Block 148, SIMEI ST 1",103.9532624,1.3454024,"HDB Flats"
"HDB Block 148, SILAT AVE",103.830673,1.276929,"HDB Flats"
"HDB Block 148, TAMPINES AVE 5",103.942037,1.350186,"HDB Flats"
"HDB Block 148, WOODLANDS ST 13",103.773914,1.435794,"HDB Flats"
"HDB Block 148, YISHUN ST 11",103.832921,1.432803,"HDB Flats"
"HDB Block 148A, MEI LING ST",103.8026578,1.293787,"HDB Flats"
"HDB Block 148A, RIVERVALE CRES",103.9083283,1.3896155,"HDB Flats"
"HDB Block 149, BEDOK RESERVOIR RD",103.912761,1.335805,"HDB Flats"
"HDB Block 149, BISHAN ST 11",103.85511,1.343902,"HDB Flats"
"HDB Block 149, BT BATOK WEST AVE 6",103.744319,1.349267,"HDB Flats"
"HDB Block 149, LOR 1 TOA PAYOH",103.8439985,1.3338558,"HDB Flats"
"HDB Block 149, MEI LING ST",103.8043346,1.2948598,"HDB Flats"
"HDB Block 149, PASIR RIS ST 13",103.9627165,1.3623625,"HDB Flats"
"HDB Block 149, PETIR RD",103.7666609,1.3767815,"HDB Flats"
"HDB Block 149, RIVERVALE CRES",103.9078968,1.3908912,"HDB Flats"
"HDB Block 149, SERANGOON NTH AVE 1",103.8735357,1.3667637,"HDB Flats"
"HDB Block 149, SIMEI ST 1",103.955974,1.345956,"HDB Flats"
"HDB Block 149, SILAT AVE",103.8314654,1.2774842,"HDB Flats"
"HDB Block 149, TAMPINES ST 12",103.9426352,1.3513959,"HDB Flats"
"HDB Block 149, WOODLANDS ST 13",103.772935,1.435792,"HDB Flats"
"HDB Block 149, YISHUN ST 11",103.8326129,1.431728,"HDB Flats"
"HDB Block 149A, PASIR RIS ST 13",103.9627259,1.3625467,"HDB Flats"
"HDB Block 149A, SERANGOON NTH AVE 1",103.8727501,1.3682021,"HDB Flats"
"HDB Block 149B, PASIR RIS ST 13",103.9627165,1.3623625,"HDB Flats"
"HDB Block 15, BEACH RD",103.8635289,1.3036627,"HDB Flats"
"HDB Block 15, BEDOK STH RD",103.9354478,1.3208353,"HDB Flats"
"HDB Block 15, EUNOS CRES",103.9033789,1.3239001,"HDB Flats"
"HDB Block 15, FARRER PK RD",103.851721,1.3111663,"HDB Flats"
"HDB Block 15, GHIM MOH RD",103.787215,1.311269,"HDB Flats"
"HDB Block 15, HOUGANG AVE 3",103.891747,1.362725,"HDB Flats"
"HDB Block 15, JOO SENG RD",103.8802043,1.3346768,"HDB Flats"
"HDB Block 15, LOR 7 TOA PAYOH",103.858847,1.335966,"HDB Flats"
"HDB Block 15, MARINE TER",103.9138399,1.304926,"HDB Flats"
"HDB Block 15, MARSILING LANE",103.7782831,1.4419798,"HDB Flats"
"HDB Block 15, ST. GEORGE'S RD",103.8616847,1.3239781,"HDB Flats"
"HDB Block 15, TECK WHYE LANE",103.754329,1.379069,"HDB Flats"
"HDB Block 15, TELOK BLANGAH CRES",103.8214807,1.2780786,"HDB Flats"
"HDB Block 15, TOH YI DR",103.7719515,1.3390423,"HDB Flats"
"HDB Block 15, UPP BOON KENG RD",103.8740906,1.3187822,"HDB Flats"
"HDB Block 15A, MARINE TER",103.9156199,1.3041085,"HDB Flats"
"HDB Block 150, ANG MO KIO AVE 5",103.841859,1.376759,"HDB Flats"
"HDB Block 150, BEDOK RESERVOIR RD",103.9125469,1.3360999,"HDB Flats"
"HDB Block 150, BISHAN ST 11",103.855269,1.344518,"HDB Flats"
"HDB Block 150, BT BATOK ST 11",103.7437338,1.3487227,"HDB Flats"
"HDB Block 150, CORPORATION DR",103.723396,1.3268617,"HDB Flats"
"HDB Block 150, JLN TECK WHYE",103.756488,1.3782333,"HDB Flats"
"HDB Block 150, LOR 1 TOA PAYOH",103.8444418,1.333959,"HDB Flats"
"HDB Block 150, MEI LING ST",103.8043346,1.2948598,"HDB Flats"
"HDB Block 150, PASIR RIS ST 13",103.9627259,1.3625467,"HDB Flats"
"HDB Block 150, PETIR RD",103.7668661,1.3771006,"HDB Flats"
"HDB Block 150, RIVERVALE CRES",103.9075525,1.3904591,"HDB Flats"
"HDB Block 150, SERANGOON NTH AVE 2",103.8750848,1.3694562,"HDB Flats"
"HDB Block 150, SIMEI ST 1",103.957147,1.346176,"HDB Flats"
"HDB Block 150, SILAT AVE",103.831453,1.2771309,"HDB Flats"
"HDB Block 150, TAMPINES ST 12",103.9435996,1.350924,"HDB Flats"
"HDB Block 150, WOODLANDS ST 13",103.7736819,1.435307,"HDB Flats"
"HDB Block 150, YISHUN ST 11",103.833624,1.430863,"HDB Flats"
"HDB Block 150A, BISHAN ST 11",103.855269,1.344518,"HDB Flats"
"HDB Block 150A, CORPORATION DR",103.722392,1.3267143,"HDB Flats"
"HDB Block 150A, MEI CHIN RD",103.803643,1.2953618,"HDB Flats"
"HDB Block 151, ANG MO KIO AVE 5",103.8410488,1.376683,"HDB Flats"
"HDB Block 151, BEDOK RESERVOIR RD",103.9116563,1.3357294,"HDB Flats"
"HDB Block 151, BISHAN ST 11",103.855018,1.345469,"HDB Flats"
"HDB Block 151, BT BATOK ST 11",103.744243,1.348739,"HDB Flats"
"HDB Block 151, JLN TECK WHYE",103.7572705,1.3784093,"HDB Flats"
"HDB Block 151, MEI LING ST",103.8043346,1.2948598,"HDB Flats"
"HDB Block 151, PASIR RIS ST 13",103.962568,1.362864,"HDB Flats"
"HDB Block 151, PETIR RD",103.766183,1.3772883,"HDB Flats"
"HDB Block 151, RIVERVALE CRES",103.9075525,1.3904591,"HDB Flats"
"HDB Block 151, SERANGOON NTH AVE 2",103.874966,1.367372,"HDB Flats"
"HDB Block 151, SIMEI ST 1",103.9532624,1.3454024,"HDB Flats"
"HDB Block 151, TAMPINES ST 12",103.943742,1.3514,"HDB Flats"
"HDB Block 151, WOODLANDS ST 13",103.777975,1.434385,"HDB Flats"
"HDB Block 151, YISHUN ST 11",103.834144,1.430876,"HDB Flats"
"HDB Block 151, YUNG HO RD",103.721355,1.326781,"HDB Flats"
"HDB Block 151A, BISHAN ST 11",103.855018,1.345469,"HDB Flats"
"HDB Block 151A, JLN TECK WHYE",103.756353,1.378643,"HDB Flats"
"HDB Block 151A, MEI LING ST",103.802962,1.2948275,"HDB Flats"
"HDB Block 151A, SERANGOON NTH AVE 2",103.8686743,1.3532501,"HDB Flats"
"HDB Block 152, ANG MO KIO AVE 5",103.840063,1.376656,"HDB Flats"
"HDB Block 152, BISHAN ST 11",103.8543852,1.345151,"HDB Flats"
"HDB Block 152, BT BATOK ST 11",103.744243,1.348739,"HDB Flats"
